year	rep	route	site_num	fish	C	H	M
2003	1	Tribune	11	126	0	0	0
2003	1	Tribune	11	127	0	1	1
2003	1	Tribune	11	128	0	0	0
2003	1	Tribune	11	129	0	1	0
2003	1	Tribune	11	130	0	0	0
2003	1	Tribune	12	1	0	1	0
2003	1	Tribune	12	2	0	2	2
2003	1	Tribune	12	3	0	1	1
2003	1	Tribune	12	4	0	1	0
2003	1	Tribune	12	5	0	0	1
2003	1	Tribune	12	6	0	1	1
2003	1	Tribune	12	7	0	2	1
2003	1	Tribune	12	8	0	0	0
2003	1	Tribune	12	9	0	0	1
2003	1	Tribune	12	10	0	1	1
2003	1	Tribune	12	11	0	1	0
2003	1	Tribune	12	12	0	0	0
2003	1	Tribune	12	13	0	0	0
2003	1	Tribune	12	14	0	0	0
2003	1	Tribune	12	15	0	0	0
2003	1	Tribune	12	16	0	1	2
2003	1	Tribune	12	17	0	0	0
2003	1	Tribune	12	18	0	2	0
2003	1	Tribune	12	19	0	0	0
2003	1	Tribune	12	20	0	0	0
2003	1	Tribune	12	21	0	3	0
2003	1	Tribune	12	22	0	1	1
2003	1	Tribune	12	23	0	0	0
2003	1	Tribune	12	24	0	0	0
2003	1	Tribune	12	25	0	0	1
2003	1	Tribune	12	26	0	0	1
2003	1	Tribune	12	27	0	4	0
2003	1	Tribune	12	28	0	1	1
2003	1	Tribune	12	29	0	0	0
2003	1	Tribune	12	30	0	0	0
2003	1	Tribune	12	31	0	1	0
2003	1	Tribune	12	32	0	0	3
2003	1	Tribune	12	33	0	0	0
2003	1	Tribune	12	34	0	1	0
2003	1	Tribune	12	35	0	0	0
2003	1	Tribune	12	36	0	0	0
2003	1	Tribune	12	37	0	1	0
2003	1	Tribune	12	38	0	0	0
2003	1	Tribune	12	39	0	2	0
2003	1	Tribune	12	40	0	1	0
2003	1	Tribune	12	41	0	0	0
2003	1	Tribune	12	42	0	0	0
2003	1	Tribune	12	43	0	1	0
2003	1	Tribune	12	44	0	0	1
2003	1	Tribune	12	45	0	0	0
2003	1	Tribune	12	46	0	1	0
2003	1	Tribune	12	47	0	0	0
2003	1	Tribune	12	48	0	1	4
2003	1	Tribune	12	49	0	1	0
2003	1	Tribune	12	50	0	0	1
2003	1	Tribune	12	51	0	0	1
2003	1	Tribune	12	52	0	0	0
2003	1	Tribune	12	53	0	0	0
2003	1	Tribune	12	54	0	0	0
2003	1	Tribune	12	55	0	0	0
2003	1	Tribune	12	56	0	0	1
2003	1	Tribune	12	57	0	0	0
2003	1	Tribune	12	58	0	0	0
2003	1	Tribune	12	59	0	0	1
2003	1	Tribune	12	60	0	1	1
2003	1	Tribune	12	61	0	1	0
2003	1	Tribune	12	62	0	0	0
2003	1	Tribune	12	63	0	0	0
2003	1	Tribune	12	64	0	0	0
2003	1	Tribune	12	65	0	0	0
2003	1	Tribune	12	66	0	1	0
2003	1	Tribune	12	67	0	2	0
2003	1	Tribune	12	68	0	0	0
2003	1	Tribune	12	69	0	2	1
2003	1	Tribune	12	70	0	0	0
2003	1	Tribune	12	71	0	1	2
2003	1	Tribune	12	72	0	0	0
2003	1	Tribune	12	73	0	0	0
2003	1	Tribune	12	74	0	0	0
2003	1	Tribune	12	75	0	0	1
2003	1	Tribune	12	76	0	1	1
2003	1	Tribune	12	77	0	0	0
2003	1	Tribune	12	78	0	1	0
2003	1	Tribune	12	79	0	0	1
2003	1	Tribune	12	80	0	0	0
2003	1	Tribune	12	81	0	0	0
2003	1	Tribune	12	82	0	0	0
2003	1	Tribune	12	83	0	0	0
2003	1	Tribune	12	84	0	0	0
2003	1	Tribune	12	85	0	0	0
2003	1	Tribune	12	86	0	1	1
2003	1	Tribune	12	87	0	0	0
2003	1	Tribune	12	88	0	1	2
2003	1	Tribune	12	89	0	0	0
2003	1	Tribune	12	90	0	0	0
2003	1	Tribune	12	91	0	0	1
2003	1	Tribune	12	92	0	0	0
2003	1	Tribune	12	93	0	1	0
2003	1	Tribune	12	94	0	0	0
2003	1	Tribune	12	95	0	0	0
2003	1	Tribune	12	96	0	0	1
2003	1	Tribune	12	97	0	0	0
2003	1	Tribune	12	98	0	2	1
2003	1	Tribune	12	99	0	0	1
2003	1	Tribune	12	100	0	0	1
2003	1	Tribune	12	101	0	1	0
2003	1	Tribune	12	102	0	0	0
2003	1	Tribune	12	103	0	0	0
2003	1	Tribune	12	104	0	0	0
2003	1	Tribune	12	105	1	0	0
2003	1	Tribune	12	106	0	0	0
2003	1	Tribune	12	107	1	0	1
2003	1	Tribune	12	108	0	0	0
2003	1	Tribune	12	109	0	1	1
2003	1	Tribune	12	110	0	1	0
2003	1	Tribune	12	111	0	0	0
2003	1	Tribune	12	112	0	0	1
2003	1	Tribune	12	113	0	0	0
2003	1	Tribune	12	114	0	0	1
2003	1	Tribune	12	115	0	0	1
2003	1	Tribune	12	116	0	1	0
2003	1	Tribune	12	117	0	0	0
2003	1	Tribune	12	118	0	0	0
2003	1	Tribune	12	119	0	0	0
2003	1	Tribune	12	120	0	1	0
2003	1	Tribune	12	121	0	0	0
2003	1	Tribune	12	122	0	0	0
2003	1	Tribune	12	123	0	0	1
2003	1	Tribune	12	124	0	0	0
2003	1	Tribune	12	125	0	1	0
2003	1	Tribune	12	126	0	0	1
2003	1	Tribune	12	127	0	0	0
2003	1	Tribune	12	128	0	0	0
2003	1	Tribune	12	129	0	0	0
2003	1	Tribune	12	130	0	0	0
2003	1	Tribune	12	131	0	0	0
2003	1	Tribune	12	132	0	0	0
2003	1	Tribune	12	133	0	1	0
2003	1	Tribune	12	134	0	0	0
2003	1	Tribune	12	135	0	1	0
2003	1	Tribune	13	1	0	0	0
2003	1	Tribune	13	2	0	0	0
2003	1	Tribune	13	3	0	0	0
2003	1	Tribune	13	4	0	0	2
2003	1	Tribune	13	5	0	1	0
2003	1	Tribune	13	6	0	0	2
2003	1	Tribune	13	7	0	0	0
2003	1	Tribune	13	8	0	0	2
2003	1	Tribune	13	9	0	0	0
2003	1	Tribune	13	10	0	1	1
2003	1	Tribune	13	11	0	0	0
2003	1	Tribune	13	12	0	0	0
2003	1	Tribune	13	13	0	0	0
2003	1	Tribune	13	14	0	0	0
2003	1	Tribune	13	15	0	1	1
2003	1	Tribune	13	16	0	0	0
2003	1	Tribune	13	17	0	0	0
2003	1	Tribune	13	18	0	0	2
2003	1	Tribune	13	19	1	2	0
2003	1	Tribune	13	20	0	0	0
2003	1	Tribune	13	21	0	1	0
2003	1	Tribune	13	22	0	0	0
2003	1	Tribune	13	23	0	0	0
2003	1	Tribune	13	24	0	0	0
2003	1	Tribune	13	25	0	2	0
2003	1	Tribune	13	26	0	0	0
2003	1	Tribune	13	27	0	1	0
2003	1	Tribune	13	28	0	0	0
2003	1	Tribune	13	29	0	1	0
2003	1	Tribune	13	30	0	2	0
2003	1	Tribune	13	31	0	0	1
2003	1	Tribune	13	32	0	0	0
2003	1	Tribune	13	33	0	1	1
2003	1	Tribune	13	34	0	0	1
2003	1	Tribune	13	35	0	0	0
2003	1	Tribune	13	36	0	0	0
2003	1	Tribune	13	37	1	0	0
2003	1	Tribune	13	38	0	1	2
2003	1	Tribune	13	39	0	1	0
2003	1	Tribune	13	40	0	0	0
2003	1	Tribune	13	41	0	0	0
2003	1	Tribune	13	42	1	0	0
2003	1	Tribune	13	43	0	0	0
2003	1	Tribune	13	44	0	0	0
2003	1	Tribune	13	45	0	0	1
2003	1	Tribune	13	46	0	0	0
2003	1	Tribune	13	47	0	0	1
2003	1	Tribune	13	48	0	1	1
2003	1	Tribune	13	49	0	0	0
2003	1	Tribune	13	50	0	0	0
2003	1	Tribune	13	51	0	0	0
2003	1	Tribune	13	52	0	0	0
2003	1	Tribune	13	53	0	1	0
2003	1	Tribune	13	54	0	1	0
2003	1	Tribune	13	55	0	0	0
2003	1	Tribune	13	56	0	0	1
2003	1	Tribune	13	57	0	1	0
2003	1	Tribune	13	58	0	0	0
2003	1	Tribune	13	59	0	1	0
2003	1	Tribune	13	60	0	0	0
2003	1	Tribune	13	61	0	0	0
2003	1	Tribune	13	62	0	0	1
2003	1	Tribune	13	63	0	0	1
2003	1	Tribune	13	64	0	0	1
2003	1	Tribune	13	65	0	0	0
2003	1	Tribune	13	66	0	0	1
2003	1	Tribune	13	67	0	0	0
2003	1	Tribune	13	68	0	0	0
2003	1	Tribune	13	69	0	0	1
2003	1	Tribune	13	70	0	0	0
2003	1	Tribune	13	71	0	1	0
2003	1	Tribune	13	72	0	1	0
2003	1	Tribune	13	73	0	1	2
2003	1	Tribune	13	74	0	0	0
2003	1	Tribune	13	75	0	0	0
2003	1	Tribune	13	76	0	0	0
2003	1	Tribune	13	77	0	0	0
2003	1	Tribune	13	78	0	0	0
2003	1	Tribune	13	79	0	0	1
2003	1	Tribune	13	80	0	0	0
2003	1	Tribune	13	81	0	1	2
2003	1	Tribune	13	82	0	0	1
2003	1	Tribune	13	83	0	2	0
2003	1	Tribune	13	84	0	0	0
2003	1	Tribune	13	85	0	0	0
2003	1	Tribune	13	86	0	0	1
2003	1	Tribune	13	87	0	0	0
2003	1	Tribune	13	88	1	0	0
2003	1	Tribune	13	89	0	0	1
2003	1	Tribune	13	90	0	0	2
2003	1	Tribune	13	91	0	1	0
2003	1	Tribune	13	92	0	0	3
2003	1	Tribune	13	93	0	0	1
2003	1	Tribune	13	94	0	1	0
2003	1	Tribune	13	95	0	0	0
2003	1	Tribune	13	96	0	0	1
2003	1	Tribune	13	97	0	1	0
2003	1	Tribune	13	98	0	2	0
2003	1	Tribune	13	99	0	0	1
2003	1	Tribune	13	100	0	0	0
2003	1	Tribune	13	101	0	0	0
2003	1	Tribune	13	102	0	0	0
2003	1	Tribune	13	103	0	1	1
2003	1	Tribune	13	104	0	1	0
2003	1	Tribune	13	105	0	0	0
2003	1	Tribune	13	106	0	0	0
2003	1	Tribune	13	107	0	0	0
2003	1	Tribune	13	108	0	0	0
2003	1	Tribune	13	109	0	0	0
2003	1	Tribune	13	110	0	1	0
2003	1	Tribune	13	111	0	0	2
2003	1	Tribune	13	112	0	0	0
2003	1	Tribune	13	113	0	0	1
2003	1	Tribune	13	114	0	0	0
2003	1	Tribune	13	115	0	0	0
2003	1	Tribune	13	116	0	1	0
2003	1	Tribune	13	117	0	0	0
2003	1	Tribune	13	118	0	0	1
2003	1	Tribune	13	119	0	0	1
2003	1	Tribune	13	120	0	0	0
2003	1	Tribune	13	121	0	0	2
2003	1	Tribune	13	122	0	0	0
2003	1	Tribune	13	123	0	0	0
2003	1	Tribune	13	124	0	0	0
2003	1	Tribune	13	125	0	0	0
2003	1	Tribune	13	126	0	1	0
2003	1	Tribune	13	127	0	0	0
2003	1	Tribune	13	128	0	1	0
2003	1	Tribune	13	129	0	0	1
2003	1	Tribune	13	130	0	0	1
2003	1	Tribune	14	1	0	0	1
2003	1	Tribune	14	2	0	0	2
2003	1	Tribune	14	3	0	0	1
2003	1	Tribune	14	4	0	0	0
2003	1	Tribune	14	5	0	0	0
2003	1	Tribune	14	6	0	0	0
2003	1	Tribune	14	7	0	0	2
2003	1	Tribune	14	8	0	0	0
2003	1	Tribune	14	9	0	1	0
2003	1	Tribune	14	10	0	0	0
2003	1	Tribune	14	11	0	2	0
2003	1	Tribune	14	12	0	1	1
2003	1	Tribune	14	13	0	0	0
2003	1	Tribune	14	14	0	0	0
2003	1	Tribune	14	15	0	1	1
2003	1	Tribune	14	16	0	0	0
2003	1	Tribune	14	17	0	1	0
2003	1	Tribune	14	18	0	1	0
2003	1	Tribune	14	19	0	0	0
2003	1	Tribune	14	20	0	1	1
2003	1	Tribune	14	21	0	0	1
2003	1	Tribune	14	22	0	0	1
2003	1	Tribune	14	23	0	0	3
2003	1	Tribune	14	24	0	0	2
2003	1	Tribune	14	25	0	0	0
2003	1	Tribune	14	26	0	0	2
2003	1	Tribune	14	27	0	0	0
2003	1	Tribune	14	28	0	0	2
2003	1	Tribune	14	29	0	0	2
2003	1	Tribune	14	30	0	0	0
2003	1	Tribune	14	31	0	0	1
2003	1	Tribune	14	32	0	1	0
2003	1	Tribune	14	33	0	1	2
2003	1	Tribune	14	34	0	0	0
2003	1	Tribune	14	35	0	1	0
2003	1	Tribune	14	36	0	0	0
2003	1	Tribune	14	37	0	1	1
2003	1	Tribune	14	38	0	0	0
2003	1	Tribune	14	39	1	0	0
2003	1	Tribune	14	40	0	1	1
2003	1	Tribune	14	41	0	0	0
2003	1	Tribune	14	42	0	0	0
2003	1	Tribune	14	43	0	0	3
2003	1	Tribune	14	44	0	0	0
2003	1	Tribune	14	45	0	1	0
2003	1	Tribune	14	46	0	1	2
2003	1	Tribune	14	47	0	0	0
2003	1	Tribune	14	48	0	0	0
2003	1	Tribune	14	49	0	0	0
2003	1	Tribune	14	50	0	0	0
2003	1	Tribune	14	51	0	0	0
2003	1	Tribune	14	52	0	0	0
2003	1	Tribune	14	53	0	0	2
2003	1	Tribune	14	54	0	0	0
2003	1	Tribune	14	55	0	0	2
2003	1	Tribune	14	56	0	0	0
2003	1	Tribune	14	57	0	0	0
2003	1	Tribune	14	58	0	0	0
2003	1	Tribune	14	59	0	0	0
2003	1	Tribune	14	60	0	1	0
2003	1	Tribune	14	61	0	0	0
2003	1	Tribune	14	62	0	0	0
2003	1	Tribune	14	63	0	0	0
2003	1	Tribune	14	64	0	0	0
2003	1	Tribune	14	65	0	0	1
2003	1	Tribune	14	66	0	0	1
2003	1	Tribune	14	67	0	0	1
2003	1	Tribune	14	68	0	1	1
2003	1	Tribune	14	69	0	0	0
2003	1	Tribune	14	70	0	0	0
2003	1	Tribune	14	71	0	1	2
2003	1	Tribune	14	72	0	0	2
2003	1	Tribune	14	73	0	0	0
2003	1	Tribune	14	74	0	0	0
2003	1	Tribune	14	75	0	0	1
2003	1	Tribune	14	76	0	1	1
2003	1	Tribune	14	77	0	0	1
2003	1	Tribune	14	78	0	1	0
2003	1	Tribune	14	79	0	1	0
2003	1	Tribune	14	80	0	0	0
2003	1	Tribune	14	81	0	0	0
2003	1	Tribune	14	82	0	1	0
2003	1	Tribune	14	83	0	0	0
2003	1	Tribune	14	84	0	0	0
2003	1	Tribune	14	85	0	0	2
2003	1	Tribune	14	86	0	0	3
2003	1	Tribune	14	87	0	0	1
2003	1	Tribune	14	88	0	0	1
2003	1	Tribune	14	89	0	0	0
2003	1	Tribune	14	90	0	0	0
2003	1	Tribune	14	91	0	0	0
2003	1	Tribune	14	92	0	0	1
2003	1	Tribune	14	93	0	0	0
2003	1	Tribune	14	94	0	0	0
2003	1	Tribune	14	95	0	0	0
2003	1	Tribune	14	96	0	0	0
2003	1	Tribune	14	97	0	0	0
2003	1	Tribune	14	98	0	0	0
2003	1	Tribune	14	99	0	0	0
2003	1	Tribune	14	100	0	0	0
2003	1	Tribune	15	1	0	1	1
2003	1	Tribune	15	2	0	0	3
2003	1	Tribune	15	3	0	1	0
2003	1	Tribune	15	4	0	0	1
2003	1	Tribune	15	5	1	1	0
2003	1	Tribune	15	6	0	0	0
2003	1	Tribune	15	7	0	0	0
2003	1	Tribune	15	8	0	0	1
2003	1	Tribune	15	9	0	0	0
2003	1	Tribune	15	10	1	0	0
2003	1	Tribune	15	11	0	1	0
2003	1	Tribune	15	12	0	0	0
2003	1	Tribune	15	13	0	0	0
2003	1	Tribune	15	14	1	0	1
2003	1	Tribune	15	15	0	0	1
2003	1	Tribune	15	16	0	1	0
2003	1	Tribune	15	17	0	0	0
2003	1	Tribune	15	18	0	0	1
2003	1	Tribune	15	19	0	0	0
2003	1	Tribune	15	20	1	0	0
2003	1	Tribune	15	21	0	1	0
2003	1	Tribune	15	22	1	0	0
2003	1	Tribune	15	23	0	1	0
2003	1	Tribune	15	24	0	0	0
2003	1	Tribune	15	25	0	1	0
2003	1	Tribune	15	26	1	0	0
2003	1	Tribune	15	27	0	0	0
2003	1	Tribune	15	28	0	0	1
2003	1	Tribune	15	29	0	0	1
2003	1	Tribune	15	30	0	1	0
2003	1	Tribune	15	31	0	0	0
2003	1	Tribune	15	32	0	0	2
2003	1	Tribune	15	33	0	0	1
2003	1	Tribune	15	34	0	1	0
2003	1	Tribune	15	35	0	0	0
2003	1	Tribune	15	36	1	0	0
2003	1	Tribune	15	37	0	0	0
2003	1	Tribune	15	38	1	0	0
2003	1	Tribune	15	39	0	0	1
2003	1	Tribune	15	40	0	0	0
2003	1	Tribune	15	41	0	0	0
2003	1	Tribune	15	42	0	1	0
2003	1	Tribune	15	43	1	2	0
2003	1	Tribune	15	44	0	0	0
2003	1	Tribune	15	45	0	0	0
2003	1	Tribune	15	46	0	0	1
2003	1	Tribune	15	47	0	0	0
2003	1	Tribune	15	48	0	1	0
2003	1	Tribune	15	49	0	0	0
2003	1	Tribune	15	50	0	0	1
2003	1	Tribune	15	51	0	0	0
2003	1	Tribune	15	52	1	1	0
2003	1	Tribune	15	53	0	2	0
2003	1	Tribune	15	54	0	0	0
2003	1	Tribune	15	55	0	0	0
2003	1	Tribune	15	56	0	2	0
2003	1	Tribune	15	57	0	1	0
2003	1	Tribune	15	58	0	0	1
2003	1	Tribune	15	59	1	0	0
2003	1	Tribune	15	60	0	1	1
2003	1	Tribune	15	61	0	0	0
2003	1	Tribune	15	62	0	2	1
2003	1	Tribune	15	63	0	1	0
2003	1	Tribune	15	64	0	0	0
2003	1	Tribune	15	65	0	1	0
2003	1	Tribune	15	66	0	0	0
2003	1	Tribune	15	67	0	0	0
2003	1	Tribune	15	68	0	1	2
2003	1	Tribune	15	69	0	1	0
2003	1	Tribune	15	70	0	0	1
2003	1	Tribune	15	71	0	0	0
2003	1	Tribune	15	72	0	2	1
2003	1	Tribune	15	73	0	1	0
2003	1	Tribune	15	74	0	1	2
2003	1	Tribune	15	75	0	2	1
2003	1	Tribune	15	76	0	0	0
2003	1	Tribune	15	77	0	0	0
2003	1	Tribune	15	78	0	0	0
2003	1	Tribune	15	79	0	0	0
2003	1	Tribune	15	80	0	0	0
2003	1	Tribune	15	81	0	1	0
2003	1	Tribune	15	82	0	0	0
2003	1	Tribune	15	83	0	2	0
2003	1	Tribune	15	84	0	0	0
2003	1	Tribune	15	85	0	2	0
2003	1	Tribune	15	86	0	0	2
2003	1	Tribune	15	87	0	0	0
2003	1	Tribune	15	88	0	0	0
2003	1	Tribune	15	89	0	0	0
2003	1	Tribune	15	90	0	1	0
2003	1	Tribune	15	91	0	1	0
2003	1	Tribune	15	92	0	0	1
2003	1	Tribune	15	93	1	0	1
2003	1	Tribune	15	94	1	0	0
2003	1	Tribune	15	95	0	1	0
2003	1	Tribune	15	96	0	1	1
2003	1	Tribune	15	97	0	0	0
2003	1	Tribune	15	98	0	0	0
2003	1	Tribune	15	99	0	1	0
2003	1	Tribune	15	100	0	0	0
2003	1	Tribune	15	101	0	1	0
2003	1	Tribune	15	102	0	1	0
2003	1	Tribune	15	103	0	0	0
2003	1	Tribune	15	104	0	1	0
2003	1	Tribune	15	105	0	0	0
2003	1	Tribune	15	106	0	0	0
2003	1	Tribune	15	107	0	0	0
2003	1	Tribune	15	108	0	0	1
2003	1	Tribune	15	109	0	1	1
2003	1	Tribune	15	110	0	3	0
2003	1	Tribune	15	111	0	2	1
2003	1	Tribune	15	112	0	1	2
2003	1	Tribune	15	113	0	1	0
2003	1	Tribune	15	114	0	1	1
2003	1	Tribune	15	115	0	0	1
2003	1	Tribune	15	116	0	2	2
2003	1	Tribune	15	117	0	1	0
2003	1	Tribune	15	118	0	0	0
2003	1	Tribune	15	119	0	0	0
2003	1	Tribune	15	120	0	1	0
2003	1	Tribune	15	121	0	2	0
2003	1	Tribune	15	122	0	0	0
2003	1	Tribune	15	123	1	0	0
2003	1	Tribune	15	124	0	0	0
2003	1	Tribune	15	125	0	0	1
2003	1	Tribune	15	126	0	1	0
2003	1	Tribune	15	127	0	1	0
2003	1	Tribune	15	128	0	3	0
2003	1	Tribune	15	129	0	2	0
2003	1	Tribune	15	130	0	0	0
2003	1	Tribune	16	1	0	1	0
2003	1	Tribune	16	2	0	0	1
2003	1	Tribune	16	3	0	0	0
2003	1	Tribune	16	4	0	0	0
2003	1	Tribune	16	5	0	0	0
2003	1	Tribune	16	6	0	1	0
2003	1	Tribune	16	7	0	1	4
2003	1	Tribune	16	8	0	1	1
2003	1	Tribune	16	9	0	0	1
2003	1	Tribune	16	10	0	0	0
2003	1	Tribune	16	11	0	1	0
2003	1	Tribune	16	12	0	0	1
2003	1	Tribune	16	13	0	1	1
2003	1	Tribune	16	14	0	0	1
2003	1	Tribune	16	15	0	1	0
2003	1	Tribune	16	16	0	1	0
2003	1	Tribune	16	17	0	0	0
2003	1	Tribune	16	18	0	0	0
2003	1	Tribune	16	19	0	0	0
2003	1	Tribune	16	20	0	0	1
2003	1	Tribune	16	21	0	0	1
2003	1	Tribune	16	22	0	0	0
2003	1	Tribune	16	23	0	1	1
2003	1	Tribune	16	24	0	0	1
2003	1	Tribune	16	25	0	0	0
2003	1	Tribune	16	26	0	1	1
2003	1	Tribune	16	27	0	0	2
2003	1	Tribune	16	28	0	1	2
2003	1	Tribune	16	29	0	0	0
2003	1	Tribune	16	30	0	0	0
2003	1	Tribune	16	31	0	0	1
2003	1	Tribune	16	32	0	0	0
2003	1	Tribune	16	33	0	0	2
2003	1	Tribune	16	34	0	1	0
2003	1	Tribune	16	35	0	0	1
2003	1	Tribune	16	36	0	0	2
2003	1	Tribune	16	37	0	0	2
2003	1	Tribune	16	38	0	0	1
2003	1	Tribune	16	39	0	1	2
2003	1	Tribune	16	40	0	0	0
2003	1	Tribune	16	41	0	0	1
2003	1	Tribune	16	42	0	0	1
2003	1	Tribune	16	43	0	0	0
2003	1	Tribune	16	44	0	1	0
2003	1	Tribune	16	45	0	0	1
2003	1	Tribune	16	46	0	0	0
2003	1	Tribune	16	47	0	0	0
2003	1	Tribune	16	48	0	1	0
2003	1	Tribune	16	49	0	0	1
2003	1	Tribune	16	50	0	1	0
2003	1	Tribune	16	51	0	0	3
2003	1	Tribune	16	52	0	1	1
2003	1	Tribune	16	53	0	0	1
2003	1	Tribune	16	54	0	1	1
2003	1	Tribune	16	55	0	0	0
2003	1	Tribune	16	56	0	0	2
2003	1	Tribune	16	57	0	1	1
2003	1	Tribune	16	58	0	2	1
2003	1	Tribune	16	59	0	1	2
2003	1	Tribune	16	60	1	0	0
2003	1	Tribune	16	61	0	0	2
2003	1	Tribune	16	62	0	1	1
2003	1	Tribune	16	63	0	0	0
2003	1	Tribune	16	64	0	0	1
2003	1	Tribune	16	65	0	0	1
2003	1	Tribune	16	66	0	0	1
2003	1	Tribune	16	67	1	0	0
2003	1	Tribune	16	68	0	0	1
2003	1	Tribune	16	69	0	0	1
2003	1	Tribune	16	70	0	1	0
2003	1	Tribune	16	71	0	0	0
2003	1	Tribune	16	72	0	0	0
2003	1	Tribune	16	73	0	0	0
2003	1	Tribune	16	74	0	1	0
2003	1	Tribune	16	75	0	0	0
2003	1	Tribune	16	76	0	1	0
2003	1	Tribune	16	77	0	1	0
2003	1	Tribune	16	78	0	0	1
2003	1	Tribune	16	79	0	0	0
2003	1	Tribune	16	80	0	0	0
2003	1	Tribune	16	81	0	0	0
2003	1	Tribune	16	82	0	0	0
2003	1	Tribune	16	83	0	1	0
2003	1	Tribune	16	84	0	0	0
2003	1	Tribune	16	85	0	1	0
2003	1	Tribune	16	86	0	0	1
2003	1	Tribune	16	87	0	0	0
2003	1	Tribune	16	88	0	0	0
2003	1	Tribune	16	89	0	0	0
2003	1	Tribune	16	90	0	0	0
2003	1	Tribune	16	91	0	1	0
2003	1	Tribune	16	92	0	0	0
2003	1	Tribune	16	93	0	0	1
2003	1	Tribune	16	94	0	1	0
2003	1	Tribune	16	95	0	0	0
2003	1	Tribune	16	96	0	2	2
2003	1	Tribune	16	97	0	0	0
2003	1	Tribune	16	98	1	0	0
2003	1	Tribune	16	99	0	0	0
2003	1	Tribune	16	100	0	0	0
